link,lat,long
https://tabelog.com/en/kyoto/A2601/A260601/26036861/,34.935183537914256,135.7610334796563
https://tabelog.com/en/kyoto/A2601/A260101/26025629/,34.983689237883446,135.7609929801463
https://tabelog.com/en/kyoto/A2601/A260202/26040878/,35.01581535862529,135.76875026114234
https://tabelog.com/en/kyoto/A2601/A260101/26041700/,34.99924104372549,135.75527650916555
https://tabelog.com/en/kyoto/A2601/A260201/26025288/,35.008282945920826,135.77060408732555
https://tabelog.com/en/kyoto/A2601/A260101/26000869/,34.98743023058169,135.75780666580275
https://tabelog.com/en/kyoto/A2607/A260701/26017864/,34.887963137956135,135.79831267915324
https://tabelog.com/en/kyoto/A2601/A260201/26033368/,35.002234537874436,135.76968738032755
https://tabelog.com/en/kyoto/A2601/A260201/26040675/,35.00120141836404,135.7670099896392
https://tabelog.com/en/kyoto/A2601/A260603/26035363/,34.99098093789639,135.81618658018127
https://tabelog.com/en/kyoto/A2601/A260301/26028346/,35.010458737875446,135.7892416803969
https://tabelog.com/en/kyoto/A2601/A260202/26007183/,35.00850906198768,135.75636970352326
https://tabelog.com/en/kyoto/A2601/A260201/26041406/,35.00662013786696,135.75495798038216
https://tabelog.com/en/kyoto/A2601/A260101/26039467/,34.990255137877774,135.75629098021594
https://tabelog.com/en/kyoto/A2601/A260601/26030263/,34.93314504301554,135.76451444144496
https://tabelog.com/en/kyoto/A2601/A260501/26040795/,35.03860905297589,135.73343494461636
https://tabelog.com/en/kyoto/A2601/A260202/26041843/,35.010033237869415,135.7694679804065
https://tabelog.com/en/kyoto/A2601/A260401/26001443/,34.984262637861924,135.69456388019864
https://tabelog.com/en/kyoto/A2601/A260301/26036035/,35.011864637869444,135.77318388042235
https://tabelog.com/en/kyoto/A2601/A260302/26031516/,35.02870569941513,135.77326884055987
https://tabelog.com/en/kyoto/A2601/A260201/26032291/,35.00215863787453,135.76986148032663
https://tabelog.com/en/kyoto/A2601/A260401/26030620/,35.00033133786307,135.730183980336
https://tabelog.com/en/kyoto/A2601/A260201/26035568/,35.00328903093149,135.77033517292114
https://tabelog.com/en/kyoto/A2601/A260203/26002935/,35.00325534403891,135.74988770596548
https://tabelog.com/en/kyoto/A2601/A260201/26026731/,35.00743996600584,135.76977252853206
https://tabelog.com/en/kyoto/A2601/A260201/26038085/,35.00381758780222,135.7704665265654
https://tabelog.com/en/kyoto/A2601/A260301/26041311/,34.99118093788338,135.77572228021165
https://tabelog.com/en/kyoto/A2601/A260503/26000619/,35.03796684728964,135.76225452516596
https://tabelog.com/en/kyoto/A2601/A260201/26041407/,35.00320279225232,135.77036161924045
https://tabelog.com/en/kyoto/A2601/A260301/26001422/,35.00249453787499,135.77198168032854
https://tabelog.com/en/kyoto/A2601/A260101/26033908/,34.98379803788177,135.75592538015096
https://tabelog.com/en/kyoto/A2601/A260101/26040857/,34.986715899362096,135.75537132608613
https://tabelog.com/en/kyoto/A2601/A260301/26041771/,35.00558194082836,135.77603681605274
https://tabelog.com/en/kyoto/A2601/A260201/26021711/,35.00234233786944,135.75424378033946
https://tabelog.com/en/kyoto/A2601/A260203/26034967/,34.9894737378738,135.74227298021785
https://tabelog.com/en/kyoto/A2601/A260101/26038857/,34.98935363787884,135.75783438020574
https://tabelog.com/en/kyoto/A2601/A260403/26010803/,35.01817333783618,135.68136538055046
https://tabelog.com/en/kyoto/A2601/A260201/26033811/,35.00506829984569,135.77118140960934
https://tabelog.com/en/kyoto/A2601/A260301/26039016/,35.00532203787446,135.7759136803544
https://tabelog.com/en/kyoto/A2601/A260202/26041109/,35.01355873786616,135.7662972804443
https://tabelog.com/en/kyoto/A2601/A260201/26030403/,35.0045691124011,135.76693511858022
https://tabelog.com/en/kyoto/A2601/A260301/26033378/,35.00551158511932,135.77114444782492
https://tabelog.com/en/kyoto/A2601/A260201/26041637/,35.00506672214001,135.76036203045254
https://tabelog.com/en/kyoto/A2601/A260301/26019053/,35.004335149939806,135.7771931663114
https://tabelog.com/en/kyoto/A2601/A260201/26039602/,35.005590637872764,135.77113918036045
https://tabelog.com/en/kyoto/A2601/A260201/26041037/,35.00262522695808,135.7625474340775
https://tabelog.com/en/kyoto/A2601/A260201/26037032/,35.00412723787356,135.77072188034592
https://tabelog.com/en/kyoto/A2601/A260101/26031801/,34.98654773788176,135.7613909801749
https://tabelog.com/en/kyoto/A2601/A260201/26018057/,35.00248201851957,135.76150233253284
https://tabelog.com/en/kyoto/A2601/A260401/26041933/,35.00338305335041,135.73084733694174
https://tabelog.com/en/kyoto/A2601/A260503/26022937/,35.03818563784581,135.75149088070344
https://tabelog.com/en/kyoto/A2601/A260301/26038720/,35.004569837778305,135.77666181074605
https://tabelog.com/en/kyoto/A2601/A260201/26002738/,35.003506773508434,135.76965327508276
https://tabelog.com/en/kyoto/A2601/A260202/26026212/,35.006056079789424,135.76145133887817
https://tabelog.com/en/kyoto/A2601/A260202/26004084/,35.0078049971603,135.770681243803
https://tabelog.com/en/kyoto/A2601/A260201/26027397/,35.008480131157896,135.76969415381666
https://tabelog.com/en/kyoto/A2601/A260101/26002874/,34.98759162068788,135.75886462606402
https://tabelog.com/en/kyoto/A2601/A260201/26041348/,35.003189340564695,135.77066213816133
https://tabelog.com/en/kyoto/A2601/A260301/26000743/,35.00349073787029,135.75913778034766
https://tabelog.com/en/kyoto/A2601/A260201/26028193/,34.99999064222352,135.7628701114242
https://tabelog.com/en/kyoto/A2601/A260101/26006664/,34.98176913788465,135.76094928012694
https://tabelog.com/en/kyoto/A2601/A260203/26029439/,35.005060969292096,135.74903186057574
https://tabelog.com/en/kyoto/A2601/A260201/26004071/,35.006766968069655,135.76895012782177
https://tabelog.com/en/kyoto/A2601/A260202/26040783/,35.009103962864,135.7702404686118
https://tabelog.com/en/kyoto/A2601/A260401/26016011/,35.0028093788176,135.73036434200912
https://tabelog.com/en/kyoto/A2609/A260902/26008298/,35.46976263745827,135.39529988531245
https://tabelog.com/en/kyoto/A2601/A260201/26000078/,35.00182332722222,135.7687809250405
https://tabelog.com/en/kyoto/A2601/A260202/26004367/,35.00734064699137,135.76044247463156
https://tabelog.com/en/kyoto/A2601/A260202/26038233/,35.009398362729314,135.7694910728499
https://tabelog.com/en/kyoto/A2601/A260201/26024556/,35.00469113787059,135.7625039803574
https://tabelog.com/en/kyoto/A2601/A260202/26031396/,35.01029770578749,135.76919383390594
https://tabelog.com/en/kyoto/A2601/A260601/26042000/,34.93241927721492,135.76393646730568
https://tabelog.com/en/kyoto/A2601/A260201/26036854/,35.002711437873074,135.76642028033467
https://tabelog.com/en/kyoto/A2601/A260201/26006117/,35.005290390436784,135.76500552340173
https://tabelog.com/en/kyoto/A2601/A260101/26040632/,34.98200503091797,135.76086305064516
https://tabelog.com/en/kyoto/A2601/A260203/26041838/,34.9983246378673,135.7394649803092
https://tabelog.com/en/kyoto/A2601/A260202/26040572/,35.00848503786647,135.75715478039947
https://tabelog.com/en/kyoto/A2601/A260401/26037495/,35.004103237860896,135.7309015803736
https://tabelog.com/en/kyoto/A2601/A260202/26016564/,35.00618262596865,135.77123107640116
https://tabelog.com/en/kyoto/A2601/A260201/26039406/,34.99865879645896,135.76036399198887
https://tabelog.com/en/kyoto/A2601/A260601/26031960/,34.961323476928364,135.76789258572614
https://tabelog.com/en/kyoto/A2601/A260301/26026031/,35.0041890032615,135.77426202758213
https://tabelog.com/en/kyoto/A2601/A260101/26004002/,34.98938753905485,135.75882732425237
https://tabelog.com/en/kyoto/A2601/A260101/26029974/,34.98942413787828,135.75622218020757
https://tabelog.com/en/kyoto/A2601/A260203/26004700/,35.00783083786757,135.75928058039136
https://tabelog.com/en/kyoto/A2601/A260201/26023213/,35.004566387850886,135.7699657003495
https://tabelog.com/en/kyoto/A2601/A260401/26035618/,35.00374073786127,135.73134238036963
https://tabelog.com/en/kyoto/A2601/A260301/26041041/,35.00717085465242,135.77129130367723
https://tabelog.com/en/kyoto/A2601/A260201/26001079/,35.00744971026501,135.77109380724022
https://tabelog.com/en/kyoto/A2601/A260403/26025347/,35.01335515539184,135.67371190067783
https://tabelog.com/en/kyoto/A2601/A260301/26038827/,35.00935673787128,135.77399458039648
https://tabelog.com/en/kyoto/A2601/A260203/26038255/,35.003833214266244,135.75454082807488
https://tabelog.com/en/kyoto/A2601/A260202/26006371/,35.0143915269944,135.75858202672845
https://tabelog.com/en/kyoto/A2601/A260101/26006548/,34.98765433788026,135.75888318018784
https://tabelog.com/en/kyoto/A2601/A260201/26035207/,35.005418387555004,135.76244378581612
https://tabelog.com/en/kyoto/A2601/A260301/26041979/,35.00406763765406,135.77485170641947
https://tabelog.com/en/kyoto/A2601/A260201/26040377/,35.00138445865406,135.75845702859294
https://tabelog.com/en/kyoto/A2601/A260302/26035183/,35.01819489666427,135.76804939868344
https://tabelog.com/en/kyoto/A2601/A260201/26039751/,35.00474093787291,135.76990778035272
https://tabelog.com/en/kyoto/A2601/A260201/26042396/,35.00280227982296,135.7625202888018
https://tabelog.com/en/kyoto/A2601/A260301/26037984/,35.00228313787508,135.77183938032653
https://tabelog.com/en/kyoto/A2601/A260201/26037225/,34.99877883787465,135.76349358029697
https://tabelog.com/en/kyoto/A2601/A260101/26000792/,34.987410526957646,135.75875075497
https://tabelog.com/en/kyoto/A2601/A260301/26040369/,35.00625709338195,135.77300203700557
https://tabelog.com/en/kyoto/A2601/A260501/26042305/,35.036934176877544,135.7302722288384
https://tabelog.com/en/kyoto/A2601/A260201/26034775/,35.00629153787083,135.7664542803708
https://tabelog.com/en/kyoto/A2601/A260401/26029685/,35.00342163786184,135.7324916803656
https://tabelog.com/en/kyoto/A2601/A260201/26040882/,35.00513828618536,135.77032408821478
https://tabelog.com/en/kyoto/A2601/A260201/26039824/,35.00418673787361,135.77097988034635
https://tabelog.com/en/kyoto/A2607/A260702/26006587/,34.92607063789944,135.69630987960966
https://tabelog.com/en/kyoto/A2601/A260201/26013556/,35.00620937902206,135.7604378048828
https://tabelog.com/en/kyoto/A2601/A260603/26006253/,34.983284737901734,135.81760698010257
https://tabelog.com/en/kyoto/A2601/A260301/26032413/,35.009001237871466,135.77390748039292
https://tabelog.com/en/kyoto/A2601/A260201/26040668/,35.00269203733817,135.76386573769372
https://tabelog.com/en/kyoto/A2601/A260201/26039267/,35.00432187896013,135.76477892014645
https://tabelog.com/en/kyoto/A2601/A260202/26036071/,35.014440449269465,135.76079295196996
https://tabelog.com/en/kyoto/A2601/A260201/26019208/,35.00501440064363,135.7702609329809
https://tabelog.com/en/kyoto/A2601/A260201/26039752/,35.00474313787289,135.76987158035274
https://tabelog.com/en/kyoto/A2601/A260202/26034656/,35.005781137672756,135.7690390459706
https://tabelog.com/en/kyoto/A2601/A260101/26028812/,34.987561076865425,135.7593493094396
https://tabelog.com/en/kyoto/A2601/A260202/26017489/,35.00745758497794,135.7607888293717
https://tabelog.com/en/kyoto/A2601/A260201/26004942/,35.00470359917136,135.77018178719717
https://tabelog.com/en/kyoto/A2601/A260301/26000269/,35.001455216891856,135.77929368001648
https://tabelog.com/en/kyoto/A2607/A260702/26030076/,34.95217573788571,135.70525347986708
https://tabelog.com/en/kyoto/A2601/A260301/26000582/,35.00471336758421,135.7728860066067
https://tabelog.com/en/kyoto/A2601/A260101/26041567/,34.992222537878064,135.7611225802324
https://tabelog.com/en/kyoto/A2601/A260302/26005368/,35.028762637856914,135.7676678805965
https://tabelog.com/en/kyoto/A2601/A260503/26003669/,35.05144843784452,135.77389518082168
https://tabelog.com/en/kyoto/A2601/A260503/26040257/,35.044526460923095,135.74849731012912
https://tabelog.com/en/kyoto/A2601/A260202/26002988/,35.00855834619215,135.7634005062356
https://tabelog.com/en/kyoto/A2601/A260201/26039120/,35.00318127072503,135.7706812602512
https://tabelog.com/en/kyoto/A2601/A260201/26031019/,35.000677703384774,135.75785660727277
https://tabelog.com/en/kyoto/A2601/A260201/26033017/,35.00475971632439,135.75496860362227
https://tabelog.com/en/kyoto/A2601/A260401/26012710/,35.002433637861614,135.7298158803575
https://tabelog.com/en/kyoto/A2601/A260302/26032961/,35.01742543786591,135.77317678047854
https://tabelog.com/en/kyoto/A2601/A260201/26041696/,35.0074083015277,135.7697039245764
https://tabelog.com/en/kyoto/A2601/A260202/26029875/,35.00487893577015,135.75872023100538
https://tabelog.com/en/kyoto/A2601/A260203/26026734/,35.00505258808409,135.7621424387961
https://tabelog.com/en/kyoto/A2601/A260201/26031115/,35.00447443787176,135.76574908035295
https://tabelog.com/en/kyoto/A2601/A260301/26027450/,35.00296733787591,135.77578708033064
https://tabelog.com/en/kyoto/A2601/A260601/26027026/,34.93249963791581,135.76055547962957
https://tabelog.com/en/kyoto/A2601/A260501/26001518/,35.02649560216838,135.7385582027857
https://tabelog.com/en/kyoto/A2601/A260201/26041042/,34.99775498741734,135.7594007802632
https://tabelog.com/en/kyoto/A2601/A260301/26040481/,35.00710132902919,135.77116034186932
https://tabelog.com/en/kyoto/A2601/A260301/26029496/,35.005889237874044,135.7757592803602
https://tabelog.com/en/kyoto/A2601/A260301/26031884/,35.00705695392125,135.7699158675957
https://tabelog.com/en/kyoto/A2601/A260301/26039917/,34.995139612334306,135.76962032972511
https://tabelog.com/en/kyoto/A2601/A260202/26033333/,35.0083580378664,135.75668878039852
https://tabelog.com/en/kyoto/A2601/A260502/26000769/,35.12144243779672,135.76341228153606
https://tabelog.com/en/kyoto/A2601/A260301/26039327/,35.00453611714046,135.77599518753948
https://tabelog.com/en/kyoto/A2601/A260201/26029453/,35.00475310641562,135.75817750409445
https://tabelog.com/en/kyoto/A2601/A260301/26041553/,34.99990983787633,135.77100028030313
https://tabelog.com/en/kyoto/A2601/A260101/26042306/,34.98601408480292,135.76088124431388
https://tabelog.com/en/kyoto/A2601/A260201/26003035/,35.00410043260425,135.7601329273026
https://tabelog.com/en/kyoto/A2601/A260301/26039633/,35.00941565021503,135.7733332529613
https://tabelog.com/en/kyoto/A2601/A260202/26032229/,35.01493479354445,135.75808537629553
https://tabelog.com/en/kyoto/A2601/A260604/26040280/,34.977746890536906,135.73417237474908
https://tabelog.com/en/kyoto/A2601/A260301/26034606/,35.005254391188046,135.77118917817398
https://tabelog.com/en/kyoto/A2601/A260202/26013012/,35.00792703750665,135.75521941443435
https://tabelog.com/en/kyoto/A2601/A260201/26033399/,35.00161097858855,135.76024358828678
https://tabelog.com/en/kyoto/A2601/A260203/26034203/,35.00771553786292,135.74441338040063
https://tabelog.com/en/kyoto/A2601/A260201/26034877/,35.00467955008746,135.7608633955292
https://tabelog.com/en/kyoto/A2601/A260402/26016798/,35.02107593784057,135.70091898056606
https://tabelog.com/en/kyoto/A2601/A260201/26003016/,35.00602163787245,135.77101588036484
https://tabelog.com/en/kyoto/A2601/A260403/26007651/,35.01396676955441,135.6744512555591
https://tabelog.com/en/kyoto/A2601/A260101/26002257/,34.986079542859954,135.75787200034253
https://tabelog.com/en/kyoto/A2601/A260301/26037316/,35.012144286536355,135.79133370857892
https://tabelog.com/en/kyoto/A2601/A260201/26033518/,35.00238438320756,135.76906059820382
https://tabelog.com/en/kyoto/A2601/A260301/26027616/,35.00322073787612,135.77694348033242
https://tabelog.com/en/kyoto/A2601/A260201/26001576/,35.00717416451371,135.76996780232992
https://tabelog.com/en/kyoto/A2601/A260202/26040784/,35.009103962864,135.7702404686118
https://tabelog.com/en/kyoto/A2601/A260301/26038940/,35.0076651378711,135.77003738038215
https://tabelog.com/en/kyoto/A2601/A260201/26019308/,35.004371149115784,135.7710053452185
https://tabelog.com/en/kyoto/A2601/A260301/26026136/,35.01296275151628,135.78497899302076
https://tabelog.com/en/kyoto/A2601/A260201/26002320/,35.00407806168283,135.7673856593273
https://tabelog.com/en/kyoto/A2601/A260201/26035442/,35.005499061385656,135.76970901205877
https://tabelog.com/en/kyoto/A2601/A260203/26016639/,35.0086665378643,135.7506963804058
https://tabelog.com/en/kyoto/A2601/A260301/26028988/,35.00580608862378,135.77632900368863
https://tabelog.com/en/kyoto/A2609/A260902/26015677/,35.47682680080629,135.3936188232993
https://tabelog.com/en/kyoto/A2601/A260201/26001192/,35.00923644477828,135.7700163144614
